country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Low carbon - TWh,Other - TWh,climate_region
Lesotho,2022,10,19.596751792114695,47.183243727598565,0.13759184587813622,11.969668458781362,53.78576043254752,1.556113212053997,1.1977357395543204,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2022,11,17.235162037037036,60.03194444444444,0.26762962962962966,11.295509259259259,53.636550464631576,1.5544145987413145,1.1972979915940034,5.3374281,0.252,80030050.53954381,43026908.89222785,0.0,0.0,0.0,0.0,43026908.89222785,0.0,Steppe
Lesotho,2022,12,18.987275985663082,60.37051971326165,0.2677329749103943,10.627217741935484,56.559778650244226,1.5843336212765178,1.2149310105946953,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2023,1,20.491644265232974,54.36760752688172,0.1749462365591398,10.54336917562724,57.17943108256353,1.5902515368379078,1.2198124542345745,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2023,2,18.71594742063492,64.79637896825396,0.21668650793650793,8.909300595238095,57.33523539849812,1.5915811179542594,1.2214669389662132,5.3374281,0.252,74694713.83690755,40158448.29941266,0.0,0.0,0.0,0.0,40158448.29941266,0.0,Steppe
Lesotho,2023,3,18.73853046594982,56.92607526881721,0.14408378136200717,10.89502688172043,55.16632726665901,1.5687084624590157,1.2102013610508597,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2023,4,15.317546296296298,44.13125,0.10237268518518519,8.936597222222222,47.379215351309774,1.4768452669988286,1.196022281709854,5.3374281,0.252,80030050.53954381,43026908.89222785,0.0,0.0,0.0,0.0,43026908.89222785,0.0,Steppe
Lesotho,2023,5,11.828024193548387,53.16890681003584,0.14173387096774195,8.984206989247312,43.98793715976262,1.4309984953631345,1.2055943633944675,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2023,6,8.619652777777778,46.974074074074075,0.01780092592592593,9.859097222222223,38.08971724703263,1.3416696694200645,1.2481007665883002,5.3374281,0.252,80030050.53954381,43026908.89222785,0.0,0.0,0.0,0.0,43026908.89222785,0.0,Steppe
Lesotho,2023,7,8.018705197132617,44.765008960573475,0.023310931899641577,10.062029569892474,36.75968944200053,1.3160651894249777,1.272410162448292,5.3374281,0.252,82697718.89086193,44461139.188635446,0.0,0.0,0.0,0.0,44461139.188635446,0.0,Steppe
Lesotho,2023,8,10.80079861111111,34.05694444444445,0.005208333333333333,8.550590277777777,38.92693634136812,1.3534413334249358,1.2445155348971768,5.3374281,0.252,53353367.02636253,28684605.928151898,0.0,0.0,0.0,0.0,28684605.928151898,0.0,Steppe
Liberia,2022,8,23.487152777777776,85.38492063492063,0.661860119047619,11.348263888888889,70.76121680649237,1.6839528001772477,1.4238959404287292,5.3374281,0.3972,27193006.41988799,18243409.370304607,8949597.04958339,0.0,0.0,0.0,18243409.370304607,0.0,Desert
Liberia,2022,9,23.75688492063492,87.65039682539683,0.5924722222222222,9.059821428571428,71.8033406713093,1.6879616313470291,1.4481313069653527,5.3374281,0.3972,67982516.04971997,45608523.42576151,22373992.623958476,0.0,0.0,0.0,45608523.42576151,0.0,Desert
Liberia,2022,10,24.65923579109063,84.8197004608295,0.5220986943164363,6.6432795698924725,72.63866357498361,1.6905481860065554,1.4692472262531373,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2022,11,25.46017857142857,75.79404761904762,0.20500595238095237,6.221626984126984,71.67749351349538,1.685308632314694,1.4510524083559058,5.3374281,0.3972,67982516.04971997,45608523.42576151,22373992.623958476,0.0,0.0,0.0,45608523.42576151,0.0,Desert
Liberia,2022,12,25.867569124423962,68.10771889400921,0.10936443932411676,6.8789362519201225,70.13332311931521,1.673188340447839,1.431804628907461,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2023,1,26.51067588325653,64.69796466973887,0.05778033794162827,7.950806451612904,70.04228035998347,1.6708688272456709,1.4349969687670032,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2023,2,27.12480867346939,73.3764880952381,0.0675765306122449,8.381675170068027,73.53528665119173,1.6915800987027734,1.4966161447501976,5.3374281,0.3972,63450348.31307198,42567955.19737741,20882393.11569458,0.0,0.0,0.0,42567955.19737741,0.0,Desert
Liberia,2023,3,26.590130568356372,77.13364055299539,0.40632872503840245,8.545334101382489,73.73176093657935,1.692403613229046,1.501002715613946,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2023,4,26.75922619047619,79.03313492063492,0.43234126984126986,8.0103373015873,74.66818614857961,1.696335095778048,1.5218922515950355,5.3374281,0.3972,67982516.04971997,45608523.42576151,22373992.623958476,0.0,0.0,0.0,45608523.42576151,0.0,Desert
Liberia,2023,5,26.551785714285717,80.86059907834101,0.6047619047619047,7.138824884792626,74.85061050712048,1.6973030679088663,1.5254168720292713,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2023,6,25.068968253968254,84.55396825396825,0.6665079365079365,9.0440873015873,73.30425722401813,1.6931047263406789,1.4847365051018366,5.3374281,0.3972,67982516.04971997,45608523.42576151,22373992.623958476,0.0,0.0,0.0,45608523.42576151,0.0,Desert
Liberia,2023,7,24.419105222734256,87.35042242703533,0.5206586021505376,9.53836405529954,72.8952297347639,1.6919081205746762,1.4742082376465275,5.3374281,0.3972,70248599.91804397,47128807.53995357,23119792.378090426,0.0,0.0,0.0,47128807.53995357,0.0,Desert
Liberia,2023,8,23.908363095238098,87.9672619047619,0.7220238095238095,10.761607142857143,72.14548481380427,1.6893633578993006,1.4558574096108468,5.3374281,0.39720000000000005,45321677.366479985,30405682.28384101,14915995.082638985,0.0,0.0,0.0,30405682.28384101,0.0,Desert
Libya,2022,8,27.774791666666665,58.51354166666667,0.01545138888888889,15.653784722222223,70.46401164126875,1.6814929404573358,1.4205339631447182,1.411106561191252,0.3972,785339873.8612471,252277.5052557814,763644008.4092505,0.0,541892081.2894182,0.0,252277.5052557814,0.0,Desert
Libya,2022,9,27.450986111111114,53.671527777777776,0.0037777777777777775,16.131875,68.35417834372218,1.669655503325534,1.3815017386613064,1.4111065611912519,0.3972,1963349684.653118,630693.7631394535,1909110021.0231264,0.0,1354730203.2235456,0.0,630693.7631394535,0.0,Desert
Libya,2022,10,22.69081989247312,57.30806451612903,0.012688172043010754,15.985672043010752,62.243329973964094,1.632104002868639,1.2772558290875136,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2022,11,18.899375,55.763194444444444,0.02421388888888889,16.491666666666667,56.01690829913606,1.5789906506240636,1.2110813860419025,1.4111065611912519,0.3972,1963349684.653118,630693.7631394535,1909110021.0231264,0.0,1354730203.2235456,0.0,630693.7631394535,0.0,Desert
Libya,2022,12,17.52555107526882,56.88884408602151,0.00478494623655914,13.893440860215053,54.018182858802,1.5586817691333192,1.1986261672381082,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2023,1,13.933131720430108,57.1260752688172,0.02889784946236559,17.05771505376344,48.53386457278433,1.4953912952634687,1.184846363506364,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2023,2,13.851220238095237,56.40625,0.031519345238095235,16.742247023809522,47.97465802049366,1.4890856712815235,1.183042902209346,1.4111065611912523,0.39720000000000005,1832459705.6762433,588647.51226349,1781836019.6215847,0.0,1264414856.341976,0.0,588647.51226349,0.0,Desert
Libya,2023,3,17.214798387096774,55.41586021505376,0.011934139784946238,19.65659946236559,52.92518388564232,1.548080721935231,1.1904539491503363,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2023,4,18.861805555555556,51.956805555555555,0.010222222222222221,18.835069444444443,54.374688327326105,1.562537646953336,1.200218316059039,1.4111065611912519,0.3972,1963349684.653118,630693.7631394535,1909110021.0231264,0.0,1354730203.2235456,0.0,630693.7631394535,0.0,Desert
Libya,2023,5,22.36712365591398,53.755913978494625,0.01321236559139785,20.09361559139785,59.9915677884889,1.6155366545063086,1.2462036940509138,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2023,6,25.214319444444445,57.53069444444444,0.0026666666666666666,18.152958333333334,65.63795318250004,1.656127794726115,1.326635405181918,1.4111065611912519,0.3972,1963349684.653118,630693.7631394535,1909110021.0231264,0.0,1354730203.2235456,0.0,630693.7631394535,0.0,Desert
Libya,2023,7,29.0920564516129,51.443145161290325,0.0,17.712620967741934,69.75642782917987,1.6759996729187774,1.4115506727400593,1.411106561191252,0.3972,2028794674.141555,651716.8885774353,1972747021.7238972,0.0,1399887876.6643305,0.0,651716.8885774353,0.0,Desert
Libya,2023,8,27.61156462585034,55.54625850340136,0.0023639455782312924,16.754778911564628,69.30689848629252,1.6761207094037969,1.3961078001103961,1.411106561191252,0.3972,1603402242.466713,515066.5732305537,1559106517.1688864,0.0,1106362999.299229,0.0,515066.5732305537,0.0,Desert
Libya,2023,9,25.452749999999998,58.9275,0.130075,18.570666666666668,67.17307823327026,1.6662618087800474,1.3509344198988433,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2023,10,24.34975,52.37083333333333,0.0023000000000000004,13.772583333333332,63.24457715644405,1.641336010612194,1.2860338743809772,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2023,11,20.687583333333333,54.555,0.00395,16.669249999999998,58.5411776693801,1.600145945883598,1.2389272137713754,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2023,12,16.392083333333332,58.034166666666664,0.07692500000000001,19.061,52.42669048812662,1.5440223729578217,1.1846330089876764,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2024,1,14.753484848484847,57.36969696969697,0.041113636363636366,20.18151515151515,49.75333698795971,1.512249213590945,1.1804017714839594,1.411106561191252,0.3972,359947442.18640494,115627.18990889982,350003503.8542398,0.0,248367203.9243167,0.0,115627.18990889982,0.0,Desert
Libya,2024,2,15.395833333333334,58.037962962962965,0.05508333333333334,16.308888888888887,50.789486555603624,1.525483961236033,1.1795612981739854,1.411106561191252,0.3972,294502452.69796765,94604.06447091803,286366503.15346897,0.0,203209530.48353183,0.0,94604.06447091803,0.0,Desert
Libya,2024,3,17.78121212121212,49.67348484848485,0.0028712121212121212,18.57840909090909,52.18172130100902,1.5408213848292347,1.1850258276961325,1.411106561191252,0.3972,359947442.18640494,115627.18990889982,350003503.8542398,0.0,248367203.9243167,0.0,115627.18990889982,0.0,Desert
Libya,2024,4,19.67325,54.86416666666667,0.013325,21.056833333333334,56.68062470397004,1.5866186167260883,1.2128339469261875,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2024,5,23.510833333333334,49.575833333333335,0.005391666666666666,18.704166666666666,60.709794159939314,1.6214292298617492,1.2544682520369281,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2024,6,27.6725,48.64333333333333,2.4999999999999998e-05,18.073999999999998,66.86278371252465,1.6635686706263708,1.3477612466299314,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2024,7,27.72883333333333,56.77333333333333,0.0009583333333333335,17.545416666666668,69.9864165071927,1.6799990583482245,1.4085014566119116,1.411106561191252,0.3972,327224947.4421863,105115.62718990892,318185003.5038544,0.0,225788367.20392427,0.0,105115.62718990892,0.0,Desert
Libya,2024,8,28.811666666666667,51.795833333333334,0.00016666666666666666,15.891250000000001,70.04713835484951,1.679597925511432,1.4116249139924997,1.411106561191252,0.3972,65444989.48843726,21023.125437981784,63637000.70077088,0.0,45157673.44078486,0.0,21023.125437981784,0.0,Desert
Madagascar,2022,8,18.929050925925928,68.18113425925925,0.02974537037037037,12.032349537037037,58.5669323580429,1.5928381320240959,1.2594966249781463,4.8165830713550655,0.276,81234803.98852618,29946728.588990573,51288075.3995356,4474798.524791696,0.0,0.0,29946728.588990573,0.0,Savana
Madagascar,2022,9,19.247430555555553,66.64421296296297,0.029766203703703704,12.691828703703703,58.671016438035714,1.594137267937173,1.2594939755465144,4.816583071355066,0.276,203087009.97131544,74866821.47247642,128220188.49883899,11186996.31197924,0.0,0.0,74866821.47247642,0.0,Savana
Madagascar,2022,10,21.387320788530467,66.04704301075269,0.04872087813620072,10.452777777777778,61.95528639983092,1.6210426317714763,1.2973933496692949,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2022,11,22.454837962962962,71.81643518518518,0.21634490740740742,9.763032407407408,65.46212851594142,1.649267448218318,1.3392197503935788,4.816583071355066,0.276,203087009.97131544,74866821.47247642,128220188.49883899,11186996.31197924,0.0,0.0,74866821.47247642,0.0,Savana
Madagascar,2022,12,22.742428315412187,76.68413978494624,0.3601008064516129,9.44285394265233,67.18963538747786,1.6596392599375682,1.3693469280330377,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2023,1,22.453897849462365,81.26881720430107,0.7375089605734767,12.534475806451614,67.80035722144687,1.6623960787772711,1.3824510152432947,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2023,2,22.546205357142856,79.55704365079364,0.27945436507936505,9.931597222222221,67.59311374835711,1.6605996500313218,1.3803254776430556,4.816583071355066,0.276,189547875.97322774,69875700.040978,119672175.93224972,10441196.55784729,0.0,0.0,69875700.040978,0.0,Savana
Madagascar,2023,3,22.08853046594982,83.07750896057348,0.6053897849462365,10.081362007168458,67.6442498585287,1.6612756605495365,1.3802223942989909,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2023,4,21.850046296296295,79.64768518518518,0.1903240740740741,8.634629629629629,66.39354084454095,1.6536517844042362,1.3587197306744276,4.816583071355066,0.276,203087009.97131544,74866821.47247642,128220188.49883899,11186996.31197924,0.0,0.0,74866821.47247642,0.0,Savana
Madagascar,2023,5,20.35880376344086,74.43862007168458,0.07091173835125449,9.157190860215053,62.54042530911336,1.6260990247667029,1.3034370302294116,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2023,6,18.802777777777777,69.67384259259259,0.030636574074074073,9.431828703703705,58.72422746497585,1.593759474912754,1.2623019341799269,4.816583071355066,0.276,203087009.97131544,74866821.47247642,128220188.49883899,11186996.31197924,0.0,0.0,74866821.47247642,0.0,Savana
Madagascar,2023,7,18.294556451612902,71.26187275985663,0.05130376344086022,11.601097670250896,58.18376291844481,1.59137520992403,1.250555941043475,4.816583071355066,0.276,209856576.9703593,77362382.18822564,132494194.78213362,11559896.189045213,0.0,0.0,77362382.18822564,0.0,Savana
Madagascar,2023,8,18.749340277777776,73.0045138888889,0.13458333333333333,11.640972222222222,59.438868316311456,1.6040440594844574,1.2586041738338485,4.816583071355066,0.276,135391339.98087695,49911214.314984284,85480125.66589266,7457997.541319493,0.0,0.0,49911214.314984284,0.0,Savana
Malawi,2022,8,20.36082175925926,49.873842592592595,0.007175925925925926,11.637094907407409,56.48599034941007,1.584235201949969,1.2127150552808716,5.121524184226901,0.24,46469061.60360607,43715339.43450348,2753722.169102582,0.0,0.0,0.0,43715339.43450348,0.0,Savana
Malawi,2022,9,22.18587962962963,43.3962962962963,0.0017824074074074075,11.493171296296296,57.532995170575134,1.5938367321504514,1.2220355067373234,5.121524184226901,0.24,116172654.00901516,109288348.58625871,6884305.422756455,0.0,0.0,0.0,109288348.58625871,0.0,Savana
Malawi,2022,10,25.542204301075266,34.93010752688172,0.006944444444444444,11.352531362007168,59.83513551932538,1.6134315860443302,1.2466189637864786,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2022,11,25.702939814814815,48.56574074074074,0.04393518518518519,10.234351851851851,64.31365715091673,1.6481857687238317,1.303515992901704,5.121524184226901,0.24,116172654.00901516,109288348.58625871,6884305.422756455,0.0,0.0,0.0,109288348.58625871,0.0,Savana
Malawi,2022,12,22.21915322580645,75.38911290322581,0.3817764336917563,7.063888888888889,65.89160950948055,1.6586922685055177,1.3282508845939924,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2023,1,20.863104838709678,88.11290322580645,0.4161827956989247,6.131541218637993,66.79556997631902,1.6636669606172871,1.3452360091203488,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2023,2,21.42249503968254,87.58730158730158,0.3457886904761905,6.8987847222222225,67.6523351263392,1.6680645611262361,1.3621900304644365,5.121524184226901,0.24,108427810.40841416,102002458.68050814,6425351.727906025,0.0,0.0,0.0,102002458.68050814,0.0,Savana
Malawi,2023,3,20.520094086021505,88.81429211469533,0.5933848566308243,6.321415770609319,66.33114744982932,1.6608979933126795,1.3370843519644586,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2023,4,19.99287037037037,84.55393518518518,0.16593750000000002,7.125208333333334,64.36831776798992,1.6480449014403777,1.3057338977988413,5.121524184226901,0.24,116172654.00901516,109288348.58625871,6884305.422756455,0.0,0.0,0.0,109288348.58625871,0.0,Savana
Malawi,2023,5,19.912007168458782,64.20833333333333,0.000985663082437276,6.787679211469534,59.30698188321505,1.6094663921649464,1.2395494598779613,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2023,6,19.746712962962963,51.71921296296296,0.0018055555555555557,7.632662037037036,55.984236049233225,1.5773940129474155,1.2142875595381262,5.121524184226901,0.24,116172654.00901516,109288348.58625871,6884305.422756455,0.0,0.0,0.0,109288348.58625871,0.0,Savana
Malawi,2023,7,17.930891577060933,55.541218637992834,0.004592293906810036,9.566666666666666,54.04758915616136,1.559903009278685,1.196322315800299,5.121524184226901,0.24,120045075.80931567,112931293.539134,7113782.27018167,0.0,0.0,0.0,112931293.539134,0.0,Savana
Malawi,2023,8,19.14576388888889,53.96597222222222,0.009027777777777777,10.440104166666666,55.54946369241038,1.575588062933827,1.2045364728663468,5.121524184226901,0.23999999999999996,77448436.0060101,72858899.0575058,4589536.948504304,0.0,0.0,0.0,72858899.0575058,0.0,Savana
Mali,2022,8,28.53380681818182,59.29387626262626,0.2924179292929293,14.109280303030301,71.62068495589683,1.6872624594903038,1.4438741666057227,5.304922615165157,0.264,135276601.5571643,51288075.3995356,77792651.2771479,0.0,0.0,0.0,51288075.3995356,0.0,Savana
Mali,2022,9,30.356843434343435,53.16767676767677,0.15198989898989898,12.710252525252525,72.16743823439809,1.6886285501550788,1.4585768380673803,5.304922615165157,0.264,338191503.8929108,128220188.49883899,194481628.19286975,0.0,0.0,0.0,128220188.49883899,0.0,Savana
Mali,2022,10,30.64657869012708,31.11754643206256,0.034688416422287385,13.173191593352882,64.34256789785,1.641346624674862,1.3229279056284264,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2022,11,27.225631313131313,15.15050505050505,0.0013510101010101013,14.378270202020202,54.36056484514569,1.561593137840229,1.2022899669708844,5.304922615165157,0.264,338191503.8929108,128220188.49883899,194481628.19286975,0.0,0.0,0.0,128220188.49883899,0.0,Savana
Mali,2022,12,25.481805962854352,15.462243401759531,0.0017961876832844573,16.030474095796677,52.4343053583038,1.5404092713084334,1.1946307316077562,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2023,1,24.277565982404692,13.094452590420332,0.0,14.918377321603128,50.13336724373238,1.513492611739406,1.189828773647957,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2023,2,27.739678030303033,11.377299783549784,2.435064935064935e-05,16.238352272727273,52.985878996874085,1.5464718506487276,1.1968328149183132,5.304922615165157,0.264,315645403.6333834,119672175.93224972,181516186.3133451,0.0,0.0,0.0,119672175.93224972,0.0,Savana
Mali,2023,3,31.639638318670574,12.387096774193548,0.0031121700879765393,14.309335288367548,57.24740959853492,1.5871430885578808,1.2304794057512818,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2023,4,33.00344696969697,13.868434343434343,0.0034343434343434343,14.37760101010101,59.52452566376726,1.6067278788438721,1.2542484930234097,5.304922615165157,0.264,338191503.8929108,128220188.49883899,194481628.19286975,0.0,0.0,0.0,128220188.49883899,0.0,Savana
Mali,2023,5,35.25830889540567,23.128176930596286,0.02269061583577713,14.72355816226784,66.88269635281104,1.6609851583693818,1.355396530598846,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2023,6,34.0619696969697,34.5729797979798,0.08897727272727274,14.21888888888889,70.59254294147999,1.6800034801258679,1.4288720320916148,5.304922615165157,0.264,338191503.8929108,128220188.49883899,194481628.19286975,0.0,0.0,0.0,128220188.49883899,0.0,Savana
Mali,2023,7,32.76201124144672,43.23863636363637,0.11371089931573802,14.190701368523948,72.36760274093498,1.6885644294758313,1.465480746014348,5.304922615165157,0.264,349464554.0226745,132494194.78213362,200964349.13263208,0.0,0.0,0.0,132494194.78213362,0.0,Savana
Mali,2023,8,30.724564393939396,53.479734848484846,0.26170454545454547,13.90475378787879,73.0653028962994,1.692298043665117,1.4788760558804064,5.304922615165157,0.264,225461002.59527385,85480125.66589266,129654418.7952465,0.0,0.0,0.0,85480125.66589266,0.0,Savana
Mauritania,2022,8,28.742463235294117,60.00714869281046,0.15921160130718953,17.709252450980394,72.07784672419162,1.6874457464487758,1.4587531807404612,3.237921374509805,0.3972,65056686.24504847,17554978.828028947,40961617.26540087,0.0,0.0,0.0,17554978.828028947,0.0,Steppe
Mauritania,2022,9,30.21371732026144,54.59820261437908,0.042281862745098035,17.938872549019607,72.66981071609041,1.6885946060847659,1.4755618728859383,3.237921374509805,0.3972,162641715.6126212,43887447.07007237,102404043.16350219,0.0,0.0,0.0,43887447.07007237,0.0,Steppe
Mauritania,2022,10,29.75387413029728,41.25917141049968,0.0048323845667299185,17.28379190385832,66.71666833595009,1.6557322854438166,1.363976237996227,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2022,11,26.369256535947713,25.616013071895424,8.986928104575164e-05,17.412720588235295,56.82852514703285,1.5833345173709017,1.2266620613905181,3.237921374509805,0.3972,162641715.6126212,43887447.07007237,102404043.16350219,0.0,0.0,0.0,43887447.07007237,0.0,Steppe
Mauritania,2022,12,23.867615433270082,35.1201771030993,0.0064753320683111956,17.17760910815939,56.83094546832006,1.583679050986837,1.2258145182604891,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2023,1,22.17936432637571,27.523165717900063,0.00033997469955724226,19.29687697659709,52.329542838160606,1.538559947058923,1.196093986000274,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2023,2,23.33092612044818,33.69424019607843,0.012990196078431373,20.25550595238095,55.191803778314096,1.5684373589875222,1.211789021506501,3.237921374509805,0.3972,151798934.57177976,40961617.26540088,95577106.95260204,0.0,0.0,0.0,40961617.26540088,0.0,Steppe
Mauritania,2023,3,26.836029411764706,31.658127767235925,0.002150537634408602,18.71722011385199,58.09708747365779,1.5975413283020907,1.231016161285439,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2023,4,27.36500816993464,39.033986928104575,0.0015032679738562094,19.125996732026145,61.35004816941327,1.6239633180517097,1.269165958486126,3.237921374509805,0.3972,162641715.6126212,43887447.07007237,102404043.16350219,0.0,0.0,0.0,43887447.07007237,0.0,Steppe
Mauritania,2023,5,29.173995888678053,39.3851201771031,0.004087602783048703,20.81042061986085,64.11304340269041,1.6441113267068679,1.3077553813129408,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2023,6,30.705253267973855,43.104248366013074,0.00015522875816993464,21.25013888888889,67.61633462202924,1.6653959058985124,1.3681746596260886,3.237921374509805,0.3972,162641715.6126212,43887447.07007237,102404043.16350219,0.0,0.0,0.0,43887447.07007237,0.0,Steppe
Mauritania,2023,7,30.77802024035421,52.81736242884251,0.021552024035420617,20.301731499051233,72.04973736783246,1.6853693453965861,1.4634063320226551,3.237921374509805,0.3972,168063106.1330419,45350361.972408116,105817511.26895225,0.0,0.0,0.0,45350361.972408116,0.0,Steppe
Mauritania,2023,8,29.95155637254902,55.47242647058823,0.05321078431372549,19.30905637254902,71.8384076227144,1.6856584986201084,1.4555202320530538,3.237921374509805,0.3972,108427810.40841411,29258298.046714913,68269362.10900146,0.0,0.0,0.0,29258298.046714913,0.0,Steppe
Morocco,2022,8,27.25888888888889,49.61215277777778,0.005208333333333333,10.356006944444443,65.92710101789396,1.657087358194081,1.3337715374147754,1.6062163260136468,0.3972,1079999999.9999998,189964961.4576034,854716187.8065875,2178717053.9032927,56181130.43587949,4031822328.521375,189964961.4576034,0.0,Savana
Morocco,2022,9,24.152013888888888,57.03597222222222,0.018065277777777777,11.134986111111111,63.90544808021753,1.6441807553143284,1.3005872825887528,1.6062163260136468,0.3972,2699999999.999999,474912403.64400846,2136790469.5164685,5446792634.758232,140452826.08969873,10079555821.303438,474912403.64400846,0.0,Savana
